epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,1871.22,1.30147,0.89576,0.94267,0.44689,0.33065,0.32989,0.19248,1.33324,0.96362,0.93562,0.00706,0.00706,0.00706
185,1881.3,1.29944,0.89246,0.94247,0.44197,0.32818,0.32858,0.19224,1.33357,0.96313,0.93539,0.00688,0.00688,0.00688
186,1891.4,1.28956,0.88645,0.9409,0.44182,0.32853,0.32811,0.19158,1.33179,0.96302,0.93576,0.0067,0.0067,0.0067
187,1901.04,1.29202,0.88146,0.94503,0.43846,0.32825,0.32759,0.19141,1.33042,0.96373,0.93492,0.00652,0.00652,0.00652
188,1910.55,1.31571,0.89646,0.94702,0.43861,0.32709,0.32832,0.19163,1.33006,0.96254,0.93534,0.00634,0.00634,0.00634
189,1920.89,1.294,0.88167,0.94327,0.43396,0.32878,0.32821,0.19118,1.32964,0.96302,0.93538,0.00616,0.00616,0.00616
190,1930.76,1.27428,0.86659,0.93882,0.44123,0.32857,0.32839,0.19166,1.32906,0.96216,0.93489,0.00598,0.00598,0.00598
191,1940.84,1.28952,0.87365,0.93965,0.43301,0.33,0.32818,0.19117,1.33013,0.96199,0.93483,0.0058,0.0058,0.0058
192,1950.63,1.28555,0.8793,0.93921,0.4334,0.33092,0.32821,0.1915,1.33264,0.96267,0.93567,0.00562,0.00562,0.00562
193,1960.06,1.28122,0.87896,0.94005,0.43879,0.32812,0.32845,0.19184,1.33257,0.96253,0.93518,0.00544,0.00544,0.00544
194,1969.51,1.28665,0.87444,0.94002,0.43778,0.3287,0.32869,0.19208,1.33224,0.96174,0.93493,0.00526,0.00526,0.00526
195,1979.97,1.28507,0.86872,0.93762,0.43545,0.33111,0.33017,0.19193,1.33164,0.96195,0.93483,0.00508,0.00508,0.00508
196,1989.52,1.26513,0.86531,0.93945,0.44368,0.32512,0.32911,0.19146,1.33217,0.96303,0.93509,0.0049,0.0049,0.0049
197,1999.1,1.26104,0.85734,0.93746,0.44432,0.3248,0.32914,0.19186,1.3334,0.96265,0.93534,0.00472,0.00472,0.00472
198,2008.8,1.2679,0.85664,0.93685,0.44635,0.32566,0.32897,0.1916,1.33228,0.96242,0.93495,0.00454,0.00454,0.00454
199,2018.61,1.26709,0.85177,0.93485,0.44135,0.32607,0.32937,0.19176,1.33213,0.96226,0.93486,0.00436,0.00436,0.00436
200,2028.49,1.27715,0.86565,0.93662,0.44138,0.32662,0.32916,0.19208,1.33195,0.96149,0.93513,0.00418,0.00418,0.00418
