epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
164,11415.8,1.35433,0.9984,1.11839,0.52647,0.39573,0.41469,0.25218,1.37517,1.06052,1.10611,0.01066,0.01066,0.01066
165,11485.1,1.35353,0.99751,1.11921,0.52468,0.39664,0.41529,0.25236,1.37527,1.06024,1.10622,0.01048,0.01048,0.01048
166,11556.3,1.34667,0.99177,1.12137,0.52551,0.39562,0.41542,0.2527,1.37501,1.05966,1.1061,0.0103,0.0103,0.0103
167,11624.6,1.34489,0.99948,1.10298,0.52692,0.39558,0.41546,0.25278,1.37486,1.05954,1.10607,0.01012,0.01012,0.01012
168,11692.1,1.35795,1.00805,1.12596,0.52832,0.39565,0.41568,0.25299,1.37484,1.05901,1.10603,0.00994,0.00994,0.00994
169,11759.3,1.34879,0.99955,1.11193,0.52448,0.39781,0.41619,0.25306,1.37467,1.0587,1.10605,0.00976,0.00976,0.00976
170,11828.9,1.32486,0.98552,1.11507,0.52261,0.39825,0.4158,0.25297,1.3748,1.05863,1.106,0.00958,0.00958,0.00958
171,11901.4,1.33398,0.97406,1.10555,0.52796,0.39579,0.41585,0.25307,1.37477,1.05838,1.10596,0.0094,0.0094,0.0094
172,11969.7,1.33716,0.98293,1.11865,0.52407,0.39763,0.41586,0.25308,1.37488,1.05842,1.10601,0.00922,0.00922,0.00922
173,12037.5,1.34629,0.98364,1.1074,0.52984,0.39506,0.41593,0.25294,1.37507,1.05819,1.10613,0.00904,0.00904,0.00904
174,12103.9,1.33104,0.96098,1.10076,0.52647,0.3966,0.41616,0.25293,1.37522,1.05837,1.10625,0.00886,0.00886,0.00886
175,12170.6,1.32408,0.97031,1.11601,0.52872,0.39582,0.4163,0.25315,1.37534,1.05827,1.10614,0.00868,0.00868,0.00868
176,12237.1,1.33913,0.9761,1.10815,0.52766,0.39748,0.41672,0.25329,1.37545,1.05824,1.10627,0.0085,0.0085,0.0085
177,12303.7,1.33756,0.96886,1.10657,0.52803,0.39663,0.41659,0.2534,1.37559,1.05805,1.1062,0.00832,0.00832,0.00832
178,12370.5,1.32778,0.9732,1.10778,0.52921,0.39612,0.41658,0.25363,1.37555,1.05788,1.10613,0.00814,0.00814,0.00814
179,12436.3,1.34448,0.97779,1.11881,0.52918,0.39613,0.41679,0.25355,1.3755,1.05785,1.10615,0.00796,0.00796,0.00796
180,12502.7,1.32872,0.96587,1.11158,0.5319,0.39561,0.41672,0.25375,1.37569,1.05806,1.10622,0.00778,0.00778,0.00778
181,12569.3,1.31816,0.96611,1.10284,0.53262,0.39546,0.41691,0.25372,1.37613,1.05802,1.10614,0.0076,0.0076,0.0076
182,12635.5,1.32217,0.96077,1.10176,0.5319,0.39357,0.41712,0.25398,1.37585,1.05799,1.10607,0.00742,0.00742,0.00742
183,12702.1,1.33173,0.96036,1.09757,0.53479,0.39226,0.41698,0.25384,1.37594,1.05786,1.10606,0.00724,0.00724,0.00724
184,12768.7,1.33643,0.97492,1.10804,0.53112,0.39426,0.41686,0.2537,1.37621,1.05767,1.10616,0.00706,0.00706,0.00706
185,12835.9,1.3275,0.96034,1.10658,0.52991,0.39573,0.41727,0.25381,1.3763,1.05765,1.10607,0.00688,0.00688,0.00688
186,12902.7,1.31523,0.95803,1.10395,0.5312,0.39518,0.41729,0.25369,1.37649,1.05735,1.10598,0.0067,0.0067,0.0067
