epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,5371.5,1.36536,1.00897,1.00316,0.51529,0.40557,0.41993,0.25442,1.36868,1.05375,1.0186,0.00616,0.00616,0.00616
190,5399.91,1.35359,1.00157,1.00605,0.51486,0.40526,0.41985,0.25425,1.36869,1.05374,1.01857,0.00598,0.00598,0.00598
191,5428.84,1.35832,1.00032,1.01141,0.51572,0.40487,0.41975,0.25469,1.36883,1.05368,1.01854,0.0058,0.0058,0.0058
192,5455.93,1.33813,0.99686,1.00707,0.51581,0.40474,0.41959,0.25446,1.36892,1.05375,1.01852,0.00562,0.00562,0.00562
193,5482.5,1.34215,1.00394,1.00297,0.51528,0.40476,0.41951,0.25439,1.36882,1.05382,1.01849,0.00544,0.00544,0.00544
194,5511.46,1.35517,1.00496,0.99733,0.51665,0.4046,0.41939,0.2544,1.3689,1.05381,1.01848,0.00526,0.00526,0.00526
195,5540.14,1.35001,1.002,1.00481,0.51722,0.40448,0.4194,0.2544,1.36905,1.05387,1.01846,0.00508,0.00508,0.00508
196,5567.62,1.35478,1.00218,1.00525,0.5166,0.40488,0.41926,0.25427,1.36923,1.05395,1.0184,0.0049,0.0049,0.0049
197,5593.92,1.34022,0.99674,0.9992,0.51726,0.40449,0.41944,0.25428,1.36919,1.05396,1.01841,0.00472,0.00472,0.00472
198,5621.5,1.3324,0.98287,1.00257,0.51635,0.4043,0.41948,0.25437,1.36908,1.05403,1.01837,0.00454,0.00454,0.00454
199,5649.79,1.34575,0.98902,1.00201,0.51674,0.40445,0.41916,0.25452,1.36912,1.05407,1.01826,0.00436,0.00436,0.00436
200,5677.38,1.35288,1.00021,1.00414,0.51588,0.40564,0.41904,0.25443,1.36933,1.05416,1.01821,0.00418,0.00418,0.00418
